城中村一房一厅租金,行政区,园区地址,城中村单间租金,街道,城中村三房及以上租金,地理坐标,城中村名称,城中村两房租金
651.00000000000,龙岗区,龙岗区平湖街道辅城坳社区辅城坳社区大王爷新村,424,平湖街道,1264.00000000000,"0106000020C31100000100000001030000000100000021000000F0164810F11B1F4150B81EA5D5294341C0D32B258F1A1F41C8073D63AC2943411083C00A011A1F415474243FA5294341D0C3422DF0191F41FCF67528A8294341B072685156191F417C832F748E294341B0AF032766191F41F8C264C258294341A0B43778FF171F4118D9CEEF51294341A011A53D03161F41D478E91E3F29434150A60AC65E141F417493187432294341D0E76AEB74121F41A089B01954294341C0BAB8CD1C121F41782D21077029434180A52C43B6121F4178E926A99E294341607FD9BD22131F413C4ED1E1AC29434100A167F381131F4164CC5D4BAC29434100F016888A131F415C423EB8AE294341E08AFDE599131F41E4F21FB2AD29434190D2DE2095131F4104560E2DAC2943419028ED0DF9131F4130BB278FAB2943416039B48865141F41DCF97E2AB3294341B08BDBA853151F4154302A89AE2943416044692FC9171F4100B37B12C2294341D088D21EA3151F4194438BFCF329434190218EF523161F41D456ECF7072A4341F0FDD4F86B161F4198FF903E1F2A43412075021A9E161F4174029A78242A43410066F724F5161F4198999979312A4341D0C56DF464171F417424978F412A4341B07BF230DE171F418C1F635E502A4341003411F62E181F4164105899582A4341B015FBCB781C1F41BC529681FB294341E0FBA931741C1F41049A089BE629434130772D21071C1F4150D191FCD7294341F0164810F11B1F4150B81EA5D5294341",辅城坳社区大王爷新村,1004.00000000000
1118.00000000000,宝安区,宝安区福永街道怀德社区怀德社区翠岗二区,728,福永街道,2172.00000000000,"0106000020C31100000100000001030000000100000034000000D0E53F6437601D41CC5D4BD010214341A0A22339A95C1D41F05A4256CE204341F0043451D45C1D4150D1918CC6204341F0043451D65C1D41701B0D30C620434150E3A5DB7D5B1D41049A08BBAC204341D0A370BDDD5A1D41CC32C4E9C7204341106A4D73F85A1D41B437F8C2CA20434150EA0434FA5A1D4160E5D0F2CA20434100917E3B135B1D4168B3EAB3CC2043413080B7803F5B1D41F0C9C37AD0204341B0D1009E405B1D417C36AB8ED0204341E0F0F4CA535B1D41BCE314E5D120434100EEEB00CF5B1D4134EF387DDA20434190A0F871AB5C1D41746891DDE920434140E17A14AD5C1D41F0C9C3FAE9204341A01A2FDDBC5C1D4128CB1017E6204341105839F4AC5D1D4180FB3A38F8204341605DDC46A35D1D41E82631D0FA204341C0DA8AFDA55D1D418CDB6830FB204341206C78FAAC5D1D410CE02D28FC2043418036ABFEB15D1D411C386784FC20434180A7574AB85D1D41C05B20F9FC2043418014AEC7BA5D1D41443EE829FD204341005F984CC55D1D41DC4603F8FD204341F041CF26E25D1D41F8A0671B00214341302AA9D3F25D1D418004C5570121434130CB1007F45D1D41BCB88D6E0121434160E5D0220A5E1D41FC65F70C03214341A02A1815215E1D4150FC18BB04214341F0285C4F2E5E1D41E0E00BB305214341201FF4AC375E1D41C07D1D600621434150CA32844C5E1D419C33A2DC0721434190D2DE205A5E1D41A401BCFD08214341205A64FB5C5E1D4188A7573A0921434160B1BFAC635E1D41CCCCCCBC09214341603255B0635E1D41BCE314BD09214341000000C0745E1D41306EA3090B214341A02C435C905E1D4124DBF92E0D214341409B555F905E1D417C1D382F0D214341F075E01C965E1D4168006FA10D214341C0172613B85E1D410CB5A63910214341A0ABAD18B85E1D4174D7123A1021434130F6975DBC5E1D417468918D10214341B0BFEC9ED45E1D4138D6C5551221434180FB3AB0D45E1D414C840D571221434180E2C758E55E1D41F8065F90132143415050FCD8EB5E1D415405A30A1421434120F46C16F95E1D4170A3011C1521434130A2B4B76B5F1D411483C05A1E21434110D04498CD5F1D4164AA60342621434110AC1C9AE65F1D41A401BCFD23214341D0E53F6437601D41CC5D4BD010214341",怀德社区翠岗二区,1725.00000000000
743.00000000000,宝安区,宝安区松岗街道红星社区南岸村,484,松岗街道,1444.00000000000,"0106000020C3110000010000000103000000010000001F000000C098BB56947B1D417CF2B080483643414072F98F907B1D4194438B544036434170006FC1A47B1D417C36AB6E3736434190FF903ED87B1D4104E78C2039364341F0D9ACBAD87B1D418C8EE4E238364341206C783ADB7B1D41E88C28CD32364341C0B88D86EB7B1D41C46D34D0113643412073D7920D7C1D41D478E9FEF9354341005F988CC67C1D41285C8FEA01364341F07C3F758C7D1D41A4923A310936434190B0E169A67D1D4100BC05620A364341F0164810A07D1D41482575220D36434140BD5216067E1D419C559FBB1036434190C2F528237E1D418C1F638E0836434180C729BA2E7E1D4198218E4D05364341006F8104607E1D41302AA97B03364341E01DA7E86C7E1D41244A7B2BDE3543410022FD76557E1D410C2428D684354341A0CDAA4F07781D41186A4D5B9235434160EE5A820A781D412C8716A1A3354341F0A7C68BF4771D412497FFB89836434180613295AE7A1D41946588DB9C36434100A3927AB57A1D41D8A370BD9C36434120D26FDFB67A1D410022FDB698364341A0D634EFC97A1D41A05E29EB94364341D02B6559DC7A1D41840D4F0F88364341C05B2041ED7A1D41BCC117EE73364341A033A234007B1D4108CE19796936434190A0F8311B7B1D41982A187D5A364341903A01CD7D7B1D4158F5B9724B364341C098BB56947B1D417CF2B08048364341",南岸村,1147.00000000000
658.00000000000,龙岗区,龙岗区龙岗街道龙西社区龙西社区楼吓新村,429,龙岗街道,1278.00000000000,"0106000020C3110000010000000103000000010000000D000000E0718A8E4C04204108F9A0B779324341C0051234B704204168D5E7E26632434160764F3EC30320414C5986607132434178029AA8C103204114FBCB5E7132434128CB10A7D9022041208E75617032434180B740A2D902204188B0E1A9703243410088F41BD7022041386744A99632434188A7578A500320411C0DE02D97324341E0BE0E5C4C03204174D712BAD2324341E04F8D178B032041F085C964D63243410846251590032041FC1873AFD632434118265345FF03204138AB3E2FDD324341E0718A8E4C04204108F9A0B779324341",龙西社区楼吓新村,1015.00000000000
735.00000000000,龙岗区,龙岗区龙岗街道新生社区新生社区低山村东,479,龙岗街道,1428.00000000000,"0106000020C3110000010000000103000000010000000700000010A5BD619C27204134CD3B46CD324341C88F31D790272041A03C2C44B5324341984C150CE92620411CEBE2EEBB324341B069DE31F4252041B02E6EB3C6324341D0AACF351D2620412CA913B8F1324341A8F1D20D4F262041B0506B3AE832434110A5BD619C27204134CD3B46CD324341",新生社区低山村东,1134.00000000000
822.00000000000,龙岗区,龙岗区龙岗街道新生社区新生社区仙人岭老村,535,龙岗街道,1597.00000000000,"0106000020C3110000010000000103000000010000001C00000010363CDDD01B2041ECC0394B21334341887CD093351C2041587DAECE0833434168AA60747D1C204168DE7142F132434100BC05B27D1C2041E458174FF132434168226CD87D1C2041DCF97E42F1324341487B83CFA31C2041383CBD0AF93243413055308AA61C2041F853E32DF932434120B9FC27B11C204134C4B1B6F9324341683BDFAF021D20417C6132BDF8324341A857CA12031D20414CEA04BCF83243417824979FED1C2041049A08B3E2324341B059F519241C204180954323C1324341A80A46852D1C2041A80A46DDA1324341C8C3420DD8192041F8C264C2A832434148D8F014C71920414082E27FE032434188416085B6192041BCE314E51633434150742437551A20415C8FC2AD17334341287E8C59EE1A204124287EF419334341A8CFD576FD1A204178C729C21B3343411083C02A011B2041DC8AFD9D1B3343414872F9AF101B20418C1F63061B3343413008AC3C1B1B20416054529F1A3343416809F940481B2041686FF0ED1733434120C9E51F611B2041D83D79601A33434140E8D9CC6F1B2041345EBA41193343419031774D881B2041CC5D4B1027334341204A7BE3D01B2041A067B3522133434110363CDDD01B2041ECC0394B21334341",新生社区仙人岭老村,1268.00000000000
710.00000000000,光明区,光明区凤凰街道塘尾社区塘尾社区村前路小区,463,凤凰街道,1380.00000000000,"0106000020C3110000010000000103000000010000001A00000080FB3A700BE61D4130FF21FD7835434180A52C43E5E71D416C787A8DBA344341807AA5AC3AE81D41C05B20698E344341F063CC9D9EE61D419CEFA7E688344341B09465C826E51D41C4F5286C89344341D07F48BF28E51D4130BB277FAB344341D06F5F872BE51D4168226C10D1344341E0E995F230E51D41B8FC873414354341702497BFECE41D41A05E29533A354341C01726D3E1E41D4160A1D62C4035434180C7297A00E51D4160764F0641354341A0D634EF13E51D410CD7A3B841354341E0F21F1242E51D4174711B8543354341E08C28ED5CE51D41F41FD29744354341F01FD22F69E51D413C4ED159453543417009F9E06EE51D4128A089A843354341301895D472E51D41ECC0397342354341506B9A37BCE51D41F05A424E45354341F00DBEF0AFE51D41A8C64B074A354341E08AFDE58AE51D4170AC8B7B573543418095430B59E51D412CA913906B354341C0CAA105D5E51D41907EFB8A7035434110A5BDC1CEE51D41A80A46F57335434100E78CE8D5E51D4104C58F417435434190A0F8F1D0E51D41A4DFBEA67635434180FB3A700BE61D4130FF21FD78354341",塘尾社区村前路小区,1096.00000000000
847.00000000000,龙岗区,龙岗区龙岗街道新生社区新生社区十八乡村,552,龙岗街道,1645.00000000000,"0106000020C31100000100000001030000000100000016000000E83FA41F621E204108F016105D33434108B5A639561E204174E09CF1F132434140AD69FE551E2041905374DCEF32434198081BFE551E2041F8E461D9EF32434150FC1853471E2041D000DE4AF032434158B1BF4C4D1D2041D044D8D8F7324341A857CA12031D20414CEA04BCF8324341683BDFAF021D20417C6132BDF832434120B9FC27B11C204134C4B1B6F9324341F80FE9D7B01C2041C486A7B7F932434150A60A26A61C2041A8F1D22DF9324341D8E76A6BA31C2041E8D9AC0AF932434100BC05B27D1C2041E458174FF132434168AA60747D1C204168DE7142F1324341887CD093351C2041587DAECE0833434110363CDDD01B2041ECC0394B21334341204A7BE3D01B2041A067B3522133434190976ED2011C2041E0718ABE5B3343413892CBBF5C1C2041FC18737F6E334341C01726935D1E204198DD935F6833434110D044985D1E20411483C05268334341E83FA41F621E204108F016105D334341",新生社区十八乡村,1307.00000000000
738.00000000000,龙岗区,龙岗区龙岗街道新生社区新生社区新岭村,481,龙岗街道,1433.00000000000,"0106000020C3110000010000000103000000010000000C000000A80A46852D1C2041A80A46DDA1324341109C33023C1C2041A05E29C371324341E0361AE0431C204188635DA457324341E0E99552451C204120FDF6D552324341C0749358061C20419C779CEA54324341B047E11AFE1A2041DC9387A55D324341E0141DE9B61A2041585BB1FF5F324341A0A22399571A2041A8F1D22563324341E861A116EC192041443EE8F16632434110D04478EA1920417CA52C436C324341C8C3420DD8192041F8C264C2A8324341A80A46852D1C2041A80A46DDA1324341",新生社区新岭村,1138.00000000000
726.00000000000,龙岗区,龙岗区龙岗街道新生社区新生社区牛桥村,473,龙岗街道,1411.00000000000,"0106000020C31100000100000001030000000100000012000000E0E99552451C204120FDF6D552324341E002096AAB1C20415CB1BF744F3243410022FD56E21C2041809543A34D324341A8BDC1D7E31C204168D5E78249324341E8839E8D021D204148E17A34F53143411071AC6B031D2041C01726D3F2314341F897DD93C01C2041A8E84806F2314341606DC5FE731C2041AC8BDB70EB31434108560EAD0C1C2041B0BFEC3EDB3143417858A8B5FE1A20419CEFA7769D314341608FC2D5F61A204190757123A331434198900FBA421A2041DC8AFDED2432434100197337561A2041FC1873075F324341A0A22399571A2041A8F1D22563324341E0141DE9B61A2041585BB1FF5F324341B047E11AFE1A2041DC9387A55D324341C0749358061C20419C779CEA54324341E0E99552451C204120FDF6D552324341",新生社区牛桥村,1120.00000000000
1466.00000000000,龙岗区,龙岗区坂田街道南坑社区南坑社区南坑老村,955,坂田街道,2847.00000000000,"0106000020C3110000010000000103000000010000000C0000003080B700BAE11E417CD0B3693617434190635D1CE9E11E4124DBF9C6F016434150FC18731AE11E41C8073D1BF0164341400378CB24DE1E41787AA5ECED164341800B24E821DE1E413C014D64FD16434150840D0F89DF1E41102DB20DFE164341D081738684DF1E41D8CEF7431F17434160E5D02248E01E41D8F0F4521E174341F0DBD7818AE01E41A4DFBEB61F17434170DE714AA6E01E4144AD69862117434170CE889284E01E419CA22331361743413080B700BAE11E417CD0B36936174341",南坑社区南坑老村,2261.00000000000
1067.00000000000,龙岗区,龙岗区横岗街道四联社区四联社区茂盛新村,695,横岗街道,2073.00000000000,"0106000020C3110000010000000103000000010000001B00000010B5A63966BF1F41B4847C30581F434160D5E72A33BE1F412C431CA3701F4341708A8EE4CDBF1F41547424EF0F20434180832F0C1DC01F41F48E53F40E204341709CA2A3A8C01F41C8E53FD4ED1F4341805AD33C62C01F41D0D55644EB1F4341D0F7532369C01F41B8D100D6E71F4341C0CAA105FEC01F41B4C876C6BF1F434110583934EBC01F41D022DB89BD1F4341C098BBD627C11F412063EE92B11F4341402CD49A3DC11F4160764F76AE1F4341D0E76AAB64C11F4180B74002AE1F4341D09AE61D78C11F419C779CD2A41F434130FF217D8FC11F4114AE4721A01F4341A0703DCA9DC11F4174D7128A9C1F4341E0C7983B09C21F41780B24C8A21F4341F02FBBA769C21F41E81DA7008F1F43415050FC98F9C11F41580E2DC2851F4341B0FA5CADEDC11F41B86B0921841F43413008AC5CE5C11F4104098AB7831F4341D09AE6DDD1C11F415C643BB7831F434150FC183360C11F4168B3EA13731F43412085EB51CEC01F4154C1A8F47D1F434140A4DFBE76C01F41A089B0D1841F434180B7408277C01F415C6DC59E851F43412073D71253C01F41448B6C1F881F434110B5A63966BF1F41B4847C30581F4341",四联社区茂盛新村,1646.00000000000
622.00000000000,龙华区,龙华区观澜街道君子布社区张二村,405,观澜街道,1208.00000000000,"0106000020C3110000010000000103000000010000001000000020FDF6F528171F41645DDC460E2D4341800D4FEF15151F41A4BDC11FD12C4341806132154C141F4164CC5D93C12C4341502EFFA11F141F418C6CE7FBC82C43410032E62E72141F414CA60AC6D22C4341D000DE42E8131F4170128308F92C4341400AD763FD131F41DC2406691F2D4341F07C3FF5E9131F41D022DB01352D4341C08F31B76B131F4188D2DE68432D434130CB10075B131F41A4DFBED6462D434170226C3860131F41C017260B652D4341F051B85E8E131F41B8FC87B4802D4341F03845C778151F41A857CA6A4B2D43418004C54F68171F41DCF97E92152D434190B96B4944171F41383CBDEA112D434120FDF6F528171F41645DDC460E2D4341",张二村,959.00000000000
1675.00000000000,南山区,南山区西丽街道大磡社区大磡村,1091,西丽街道,3255.00000000000,"0106000020C3110000010000000103000000010000003A000000F07C3F7596601E41480C020341194341401CEBA2F2601E414C5986B03F194341602041F1C0621E41701283203F19434190C2F56844651E4194CB7F402F19434180C729FA1F661E41C09F1ABF22194341B0ADD81F29651E41A44E40A33F18434100C58FF13F671E41501E16DAB517434120287ECC045A1E417CA52C53C916434100098ADFED591E419C779C2AE51643410032E62EED591E4114AE4701E616434130431C2BC4591E41B459F5D1F11643418016D9CE8E591E41D4BCE3DCF7164341F0482E7F7A591E4150AF9455FC164341A0999999C5581E4120B072A016174341F0D9AC7A10581E4190ED7C8F32174341709CA2232F571E41E88C28AD41174341904AEA44FB561E41343333DB54174341E01DA768EA561E41285C8F1A58174341709CA26372561E4140F1636465174341F02FBBE757561E41ECE236FA66174341B0A44E80FF551E41549FAB2565174341302AA993E5551E412C8716A162174341B02E6E63D5551E41FC87F4F360174341208E75B1C1551E41EC0434E960174341709CA2A39A551E41D8A3705D5E174341200F0BF58D551E4144B6F30D5B17434190DB680060551E411C2FDDF45A17434190FD653735551E41C486A7AF5B174341A0E61DA794541E4178BE9F4A59174341001973D75B541E41F831E68E60174341C0E3141D5B541E41D8C56DE4651743415040136132541E411CC9E5A76F174341C07D1D7800541E4194A9827974174341D0A145B6C4531E41C8BAB84579174341208E75717F531E41180456967B174341203108EC4A531E41E8FBA9797B174341002B87D639531E417C61325D80174341F085C9D45A531E41905CFE337F174341C020B07285531E41AC1C5AB47F17434190C2F56892531E41081B9EF680174341907571DB9A531E419418043E8B174341203108ACB7531E410C71ACA390174341101DC9A582531E411CC05B3894174341F0065FD857531E412CB29D27951743413008AC1C46531E41383CBD8A95174341C0CAA1052D531E410022FD169617434180EB51B81D531E41808CB9D3951743414025750202531E4110363C95AC174341C08D06B0334B1E4130E6AE559117434140F1630C104A1E41986E12EBFB1743416017B7D1594A1E4140CF66EDE618434110D7A3F08B481E41C0CAA1A5D4194341B0F3FD94A2481E418CDB6840D5194341605452274D491E4144AD69CED919434100BC0512BA4F1E4134EF3895BA194341100BB5A6D9521E41E0E9957A041A4341A0999919E1521E4160E5D02A051A4341F07C3F7596601E41480C020341194341",大磡村,2585.00000000000
555.00000000000,坪山区,坪山区石井街道石井社区上屋居民小组,362,石井街道,1079.00000000000,"0106000020C3110000010000000103000000010000002800000028C286A7DB7B2041BC7493E88D284341306EA341C27B2041D4BCE3A47A284341D0CCCC6C917B204164F7E4D17E28434168F7E4018F7B204104560E6D7D284341A0703D2A617B2041703D0AFF62284341D88AFD05977B204174D712DA59284341487B832F8A7B2041645DDCA64A2843410893A9826D7B2041109C33D24B28434100780B64607B204104A3926A41284341304CA62A537B2041A8E848F640284341182FDDC4477B204128ED0D0630284341A8F1D28DEF7A2041088A1F133228434130D49AE6E17A2041E86A2BF62528434140575B717F7A204170AC8B5B2C284341C0EC9EBC717A20410C71AC432528434168226CB8937A204114F241EF02284341407958A8967A2041B4A6797FE42743411851DA3B8D7A2041A8C64B6FDC27434178BE9FFA6C7A2041A4BDC13FDD2743413892CB7F377A2041C4D32B0D13284341C84B3709217A20414850FC582028434170D712F21B7A2041182653B52C28434108C58F91547A2041480C02B36F284341D834EF78437A2041CCA145AE7028434170787A65487A2041480C023379284341C0C117A6517A2041A0CDAA777F284341789CA2E37A7A20414082E2FF8828434198438BEC857A2041742497F78728434138234ABBB27A2041480C02B37828434178832FECC97A204140355EDA7428434198F6067FD57A2041AC60540275284341201FF40C117B204104A3923A8328434130B29D6F137B2041809543AB83284341D812F2811E7B20418C976E3A8628434198C420D01E7B2041DCD7814B8628434178F2B050227B2041AC69DE5987284341D8096882497B2041083D9BB590284341F07C3F554E7B2041A4B437C89D28434190CB7F086E7B20411804560EA628434128C286A7DB7B2041BC7493E88D284341",上屋居民小组,857.00000000000
661.00000000000,龙岗区,龙岗区宝龙街道同乐社区同乐社区水流田村,430,宝龙街道,1284.00000000000,"0106000020C3110000010000000103000000010000002A0000007836AB3EAA3620413008AC54AD2B43410824281E89362041148C4ACA852B4341904AEA24683620418816D9C6732B4341A0B437985F362041C017261B6F2B4341589FABCD063620410022FD2E8E2B434160EE5A22FD35204164105891912B434168006FE1AF352041FCD478C1732B4341E8D9ACDA8C3520419CE61D6F5E2B434130B29D0F2D352041F063CC45412B4341585227401835204140E8D9EC092B43411895D489FE3420417CAEB67A092B43415027A009C0342041B459F589082B4341C8293A323434204140355E7AE82A4341682BF6B75B33204148BF7D452B2B4341F8DBD7E151332041CC7F48F7352B434138234AFB4B332041D8C56DB4382B4341880D4FEF4033204174711BD53D2B434158423E8821332041842F4CDE4A2B4341484772192B3320417CAEB6F24D2B434188B0E189DF332041D456EC07882B434120166A2D00352041BC0512D4E32B4341C0A8A48E0A3520419CA22321E72B434190537484F7342041686FF095EC2B4341501E164A3F34204180D93DF11F2C4341887CD0B3CC3320416891ED6C3E2C4341C8A14536DC33204184EB5170402C4341B8847C9008342041E4F21F32462C43413811363C4F342041C05B20994C2C434108F9A0A7C7342041C0A8A46E5C2C4341280F0B35903520410C2428B6752C434190B96B69AC35204160BA4944792C43410022FD36B135204114F241DF792C4341E8482EDFB73520414060E590762C4341903A016DF335204110363CFD582C43418838D64576362041CCA145361D2C4341C086A7F7EF362041E00B9321E92B434100BC059213372041780B2418DD2B434160E5D0221A3720414082E2DFDA2B4341E81DA7A801372041A80A46F5D42B4341A8A44EE0FF36204124DBF986D42B4341E04F8DB7C43620414C7B838FC02B43417836AB3EAA3620413008AC54AD2B4341",同乐社区水流田村,1019.00000000000
681.00000000000,龙华区,龙华区观澜街道黎光社区黎光社区黎光村,444,观澜街道,1323.00000000000,"0106000020C3110000010000000103000000020000004A000000F07C3F7538BB1E41283108E48D364341E05817B745BC1E413867442935364341B0BFEC9EC2BB1E41482575F21236434150302AE9E4BB1E4128310884FD354341D07F48FFF4BB1E4188F4DB8FF235434110BE30D918BC1E41E0BE0E14EC35434160FE437A13BC1E4104098A8FE835434160AA601428BC1E41547424B7E43543413055306A35BC1E41703D0A07E4354341201FF42C3FBC1E4180B7409AE53543411071AC8B8ABC1E4194B20C41E035434100DE0209BCBC1E419CEFA7A6DD354341805AD33C23BD1E4158EC2F6BD535434100B37B3277BE1E4188855A4BBD35434100A3927AF4BE1E41285C8FB255354341F095B28C9FB71E41C4B12EC60B3543413087165964B71E4120166AFD04354341E05817B720B71E414C7B83AFFD344341B059F579F8B61E41ECE23692F6344341F06C563DD1B61E41943A0195EC34434160D3BC63AFB61E4170A301CCE3344341807AA56C4AB61E41A813D05CC934434110E02DD041B61E41DC240621C1344341B040822235B61E417446945EBB344341C096900F1CB61E41208E75D9BB344341C0B88D06F0B51E4180D93DB1BC34434160CC5D4BF5B51E4154C1A814C234434150401361B7B51E418CDB6808CC344341607FD9FD5DB51E4184C954B9CA344341D044D87055B51E41F0F44A99CA34434160BA49CC42B51E41D000DE12D3344341603255F065B51E41648863DDDD344341406744A9C6B51E4124DBF91EF6344341F073B5D51DB51E4160325558FC3443415005A35235B51E4120F46C560D35434140D8F07426B51E41E0E00BF30D35434150AF94E502B51E4190C2F56810354341D010C7FA4EB51E41588638E61F35434190D2DEE06AB51E4138B4C8CE36354341B0EA73B58FB51E417C61323D4C354341803F35DE1AB51E419CE61DAF50354341E0CEF793F8B41E41E4C798CB51354341F0285CCFCDB31E41A0D6341F5B3543414070CEC886B21E410CB5A651653543417091ED3C05B11E41B8AF03277235434140DF4F8DBAB31E41BCB88DF64A36434130B29D2F0AB41E4120FDF62549364341B0825149C2B41E410CB5A62946364341F07C3F7525B71E41388941D842364341E0839E0D26B71E41448B6CD742364341B025E4C398B71E41C486A7174C364341B015FBCB98B71E41FC5C6D254C364341506B9A77A5B71E41480C022B4D3643412085EB91C4B71E41C876BEFF4D36434170006F01CBB71E41B8AF03DF4D36434160A1D674BEB81E415CFE43EA44364341C06B0979C6B81E4144AD69564636434150BF7D9DCCB81E41381AC03B46364341F0FDD4B81CB91E413CBD52DE5A364341A0DFBE8EA4B81E41F0D24D8A68364341D0C56DF4B8B81E4128A089606B364341807CD073D6B81E4194438B7C70364341C00512D446B91E41845AD3247A36434120C9E53F50B91E41984C15F47A364341A04C158C6FB91E4144696F407D364341E09387857FB91E4108AC1C627D36434100C3646A82B91E41B86B09717C36434110143FC691B91E419899997177364341908785DA91B91E41E002096A77364341E068002F93B91E4134EF38DD7636434160764F9EC6B91E41D000DE8278364341C0529621C5B91E41341136247A364341C030996A38BB1E41480378E38D364341F07C3F7538BB1E41283108E48D3643410A000000709318C4E0B81E41F4FDD4D0B8354341B0408262BCB91E414C840D7FE5354341002B8796D7B81E4168D5E79AEB35434160F5B9DA14B81E41C0A8A4EEE3354341A080268286B71E416CE7FB91CF354341A08026C266B71E41E43FA47FC3354341404ED19146B71E417C1D38A7A7354341C00E9CF36DB71E41B86B0941A535434160C3D32BCFB81E4188416075A0354341709318C4E0B81E41F4FDD4D0B8354341",黎光社区黎光村,1051.00000000000
676.00000000000,龙岗区,龙岗区龙岗街道龙西社区龙西社区石溪老村,440,龙岗街道,1313.00000000000,"0106000020C3110000010000000103000000010000000F00000090A0F81107042041E002095ADB33434140A4DF5EEF03204104098AC7D3334341D0BCE33457032041384547B28E334341D834EF18830220411CA7E848A5334341302AA9B3240220411CC05B20AB334341C810C79A6C02204150B81E5DD333434188635D9C8D022041809543F3E7334341585BB13FD20220417C3F353EE8334341F83A70CECC0220419C559F5B05344341A089B001D0022041A0ABAD0008344341E8D9AC1A03032041845AD3C40934434138234A5B7803204188A757D20D344341C042ADC99D032041A857CA3A0634434148D8F094D3032041E4A59BDCFC33434190A0F81107042041E002095ADB334341",龙西社区石溪老村,1043.00000000000
2014.00000000000,龙华区,龙华区民治街道民泰社区澳门新村,1312,民治街道,3912.00000000000,"0106000020C31100000100000001030000000100000012000000B0A679070DBF1E418C28EDD54D144341A0EFA7064DBF1E41585BB1575A14434130A2B4F75CBF1E41FCA9F1B25C1443414092CBBFD5BF1E41D8A3708D6E144341F063CC5DF9BF1E4150AF94957214434150EC2FFB77C01E4178E92671891443412051DADB03C11E41784F1EF6A414434130DD240670C11E4188855A33BB14434160423E2886C11E41B0BFECC6C214434100098A5FCAC11E41FCF67530CC144341800B24E829C21E41B8408222D914434140DF4FCD51C81E41280F0B95DE134341703D0AD7F4C41E41280F0B4D8C13434110B5A679E9C11E415C643BB70A144341C0A8A4CEE8C11E41283A92CB0A144341101DC9652BC11E41C84B37710C144341C0FEB27B06C11E41E88C286510144341B0A679070DBF1E418C28EDD54D144341",澳门新村,3107.00000000000
696.00000000000,龙岗区,龙岗区龙岗街道龙西社区龙西社区石溪新村,453,龙岗街道,1352.00000000000,"0106000020C3110000010000000103000000010000001200000030E6AE852804204104780B3CB933434120C9E55F30042041AC69DE2976334341A8CFD5B62A042041D83D7970733343416029CB302B042041F4FDD4706E33434170B5155B350420411C5A641332334341B8847CD035042041701283602F33434118AE4721F80320419C33A2842F334341B8A679A7F2032041B88D06783033434128ED0DFEC7032041545227E037334341C8DCB584BA03204158A835CD3C334341F80FE9979E032041D0D5561C52334341182653A556032041F8A0670389334341D0BCE33457032041384547B28E33434140A4DF5EEF03204104098AC7D333434190A0F81107042041E002095ADB334341589FABED07042041D8817306D9334341701283800E04204150B81E35C733434130E6AE852804204104780B3CB9334341",龙西社区石溪新村,1073.00000000000
886.00000000000,宝安区,宝安区沙井街道沙头社区沙头一区,577,沙井街道,1720.00000000000,"0106000020C3110000010000000103000000010000001C000000C0F5285C46491D41FC5C6D555B30434180F4DB579A491D4118E258F75E30434160D3BCA3B9491D414CEA041461304341E002094ADD491D417C1D38875B30434120E258D7EB491D41201FF4CC5A304341104FAF14224A1D41E45817A75C30434170AC8B1B1F4A1D417CD0B3095E30434110AC1C9A1A4A1D41D8F0F4C25F304341E03FA45FB94A1D41605452C76530434120B9FCC70E4B1D4110A5BD01643043416019E2980E4B1D41BC490C4262304341701283400E4B1D4188D2DE685F304341B00C71EC734B1D41E8AE25FC5D30434120FDF6F55F4B1D4188855A0345304341307E8C793D4B1D41F038456F2230434140696FF0314B1D41F05A425E15304341B0946588304B1D41042B876E1230434180EB51B82D4B1D41645DDC961030434110022B87244B1D4120166A2D0630434150CA3244234B1D4174689165F02F43410088F4DB224B1D41C0A8A45EE92F434120287E4C174B1D411C5A64C3E02F434190CB7FC8EB4A1D410CD7A300D32F434110AC1CDAB44A1D41D8ACFACCC92F4341701B0D60914A1D41186A4D23C92F434100CE1911814A1D4148BF7DA5C82F434150BF7D9D48491D41D4E76A7359304341C0F5285C46491D41FC5C6D555B304341",沙头一区,1366.00000000000
